audit_id,predicted_family,action,rationale,cited_evidence,human_label,human_reason
EB-049,Mirai,RESTRICT_EGRESS,Contain likely bot-like outbound activity while preserving essential management access.,"[{""chunk_id"": ""NIST.IR.8259A-0018"", ""source"": ""NIST.IR.8259A.pdf"", ""excerpt"": ""...ogical Access to Interfaces: The IoT device can restrict logical access to its local and network interfaces, and the protocols and services used by those interfaces, to authorized entities only. 1. The ability to logically or physically disable any local and network interfaces that are not necessary for the core functionality of the device 2. The ability to logically restrict access to each network interface to only authorized entities (e.g., device authentication, user authentication) 3. Configuration settings for use with the Device Configuration capability including, but not limited to, the ability to enable, disable, and adjust thre...""}, {""chunk_id"": ""NIST.SP.800-213A-0129"", ""source"": ""NIST.SP.800-213A.pdf"", ""excerpt"": ""customers for how to implement malicious code protection in the IoT device and associated systems, as well as within related systems entry and exit points, and how to detect and eradicate malicious code. b. Providing education to IoT device customers for how to update the IoT device and related systems malicious code protection mechanisms when new releases are available, in accordance with organizational configuration management policy and procedures. c. Providing training and awareness information to IoT device customers that describe newly identified vulnerabilities and threats (such as zero-day malware) for the associated IoT device. d....""}]",,
EB-050,Mirai,CAPTURE_TRAFFIC,Collect evidence to confirm whether the traffic is consistent with Mirai-style scanning or command activity.,"[{""chunk_id"": ""NIST.IR.8259A-0018"", ""source"": ""NIST.IR.8259A.pdf"", ""excerpt"": ""...ogical Access to Interfaces: The IoT device can restrict logical access to its local and network interfaces, and the protocols and services used by those interfaces, to authorized entities only. 1. The ability to logically or physically disable any local and network interfaces that are not necessary for the core functionality of the device 2. The ability to logically restrict access to each network interface to only authorized entities (e.g., device authentication, user authentication) 3. Configuration settings for use with the Device Configuration capability including, but not limited to, the ability to enable, disable, and adjust thre...""}, {""chunk_id"": ""NIST.SP.800-213A-0129"", ""source"": ""NIST.SP.800-213A.pdf"", ""excerpt"": ""customers for how to implement malicious code protection in the IoT device and associated systems, as well as within related systems entry and exit points, and how to detect and eradicate malicious code. b. Providing education to IoT device customers for how to update the IoT device and related systems malicious code protection mechanisms when new releases are available, in accordance with organizational configuration management policy and procedures. c. Providing training and awareness information to IoT device customers that describe newly identified vulnerabilities and threats (such as zero-day malware) for the associated IoT device. d....""}]",,
EB-051,Mirai,NOTIFY_OPERATOR,Human review is warranted because the alert is high-confidence but device identity is unvalidated and execution is not permitted.,"[{""chunk_id"": ""NIST.IR.8259A-0018"", ""source"": ""NIST.IR.8259A.pdf"", ""excerpt"": ""...ogical Access to Interfaces: The IoT device can restrict logical access to its local and network interfaces, and the protocols and services used by those interfaces, to authorized entities only. 1. The ability to logically or physically disable any local and network interfaces that are not necessary for the core functionality of the device 2. The ability to logically restrict access to each network interface to only authorized entities (e.g., device authentication, user authentication) 3. Configuration settings for use with the Device Configuration capability including, but not limited to, the ability to enable, disable, and adjust thre...""}, {""chunk_id"": ""NIST.SP.800-213A-0129"", ""source"": ""NIST.SP.800-213A.pdf"", ""excerpt"": ""...e has built-in anti-malware capabilities, the manufacturer should provide education to the IoT device customers describing how to use and/or configure malicious code protection mechanisms in IoT devices, supporting anti-malware tools, and related systems. e. Providing education describing the operational impacts of the anti-malware activities on mission critical processes in the system where the IoT device is used. f. Providing education describing the options and recommended responses to malicious code identification within the IoT device. NIST SP 800-213A GUIDANCE FOR THE FEDERAL GOVERNMENT IOT DEVICE CYBERSECURITY REQUIREMENT CATALOG EA""}]",,
EB-052,DDoS,CAPTURE_TRAFFIC,Collect additional evidence before a disruptive decision.,"[{""chunk_id"": ""NIST.SP.800-61r3-0067"", ""source"": ""NIST.SP.800-61r3.pdf"", ""excerpt"": ""sing chain-of-custody procedures might not be performed for every incident that occurs (e.g., most malware incidents will not result in prosecution). However, collected incident data is still considered evidence, which is defined as \u201cgrounds for belief or disbelief; data on which to base proof or to establish truth or falsehood\u201d [SP800-160v1]. R1: Collect and retain evidence from an incident in accordance with the organization\u2019s evidence preservation procedures and data retention policies, and consider factors such as the possibility of prosecution, and the cost of retaining the data and the hardware and software needed to access the data ...""}, {""chunk_id"": ""RFC8576-0064"", ""source"": ""RFC8576.txt"", ""excerpt"": ""ation. The network can then retrieve those files and learn about the intended behavior of the devices stated by the device manufacturer. A network-monitoring service could then warn the user/ owner of devices if they don't behave as expected. Many devices and software services that automatically learn and monitor the behavior of different IoT devices in a given network are commercially available. Such monitoring devices/services can be configured by the user to limit network traffic and trigger alarms when unexpected operation of IoT devices is detected. 5.7. Testing: Bug Hunting and Vulnerabilities Given that IoT devices often have inadve...""}]",,
EB-053,DDoS,NOTIFY_OPERATOR,Detector confidence is below the validated threshold.,"[{""chunk_id"": ""NIST.SP.800-61r3-0069"", ""source"": ""NIST.SP.800-61r3.pdf"", ""excerpt"": ""n place in advance to coordinate with affected parties about incidents when needed. RS.CO-02 Internal and external stakeholders are notified of incidents High R1: When an incident is analyzed and prioritized, the incident response team should coordinate with the appropriate individuals inside and outside of the organization so that all who need to be involved will play their roles. R2: Follow established procedures concerning incident coordination that include what must be reported to whom and at what times (e.g., initial notification, regular status updates). R3: Perform notifications in compliance with the current incident notification- ...""}, {""chunk_id"": ""NIST.SP.800-61r3-0063"", ""source"": ""NIST.SP.800-61r3.pdf"", ""excerpt"": ""...ion. RS.MA-03 Incidents are categorized and prioritized High R1: Perform a more detailed review of incidents to help categorize them by incident type (e.g., data breach, ransomware, account takeover, denial of service). NIST SP 800-61r3 Incident Response Recommendations and April 2025 Considerations for Cyber Risk Management 28 CSF Element CSF Element Description Priority Recommendations, Considerations, Notes R2: Prioritize how quickly incident response should be performed for each incident based on its scope, likely impact, time- critical nature, and resource availability. R3: Select incident response strategies for active incidents by b""}]",,
EB-054,DDoS,INCREASE_LOGGING,Capture higher-fidelity telemetry to confirm whether the observed high-rate pattern is sustained and externally directed.,"[{""chunk_id"": ""NIST.SP.800-61r3-0065"", ""source"": ""NIST.SP.800-61r3.pdf"", ""excerpt"": ""ed. R2: Take the possible operational disruption of incident recovery activities into account to determine when recovery should be initiated. RS.AN (Incident Analysis) Investigations are conducted to ensure effective response and support forensics and recovery activities High N1: The Incident Analysis Category focuses on investigating, determining, and documenting what has happened during an incident, as well as how and why it happened. RS.AN-03 Analysis is performed to establish what has taken place during an incident and the root cause of the incident High R1: Determine the sequence of events that have occurred during the incident and wh...""}, {""chunk_id"": ""RFC8576-0021"", ""source"": ""RFC8576.txt"", ""excerpt"": ""... be located in the backend and target resource-constrained devices that are part of a constrained-node network [RFC7228]. A DoS attack can also be launched by physically jamming the communication channel. Network availability can also be disrupted by flooding the network with a large number of packets. On the other hand, things compromised by attackers can be used to disrupt the operation of other networks or systems by means of a Distributed DoS (DDoS) attack. Garcia-Morchon, et al. Informational [Page 11] RFC 8576 IoT Security April 2019 To deal with the above threats, it is required to find and apply suitable security mitigations. Ho...""}]",,
EB-055,DDoS,NOTIFY_OPERATOR,Human review is appropriate because the alert is high-confidence but lacks a validated device identifier.,"[{""chunk_id"": ""NIST.SP.800-61r3-0069"", ""source"": ""NIST.SP.800-61r3.pdf"", ""excerpt"": ""n place in advance to coordinate with affected parties about incidents when needed. RS.CO-02 Internal and external stakeholders are notified of incidents High R1: When an incident is analyzed and prioritized, the incident response team should coordinate with the appropriate individuals inside and outside of the organization so that all who need to be involved will play their roles. R2: Follow established procedures concerning incident coordination that include what must be reported to whom and at what times (e.g., initial notification, regular status updates). R3: Perform notifications in compliance with the current incident notification- ...""}, {""chunk_id"": ""NIST.SP.800-61r3-0063"", ""source"": ""NIST.SP.800-61r3.pdf"", ""excerpt"": ""...ion. RS.MA-03 Incidents are categorized and prioritized High R1: Perform a more detailed review of incidents to help categorize them by incident type (e.g., data breach, ransomware, account takeover, denial of service). NIST SP 800-61r3 Incident Response Recommendations and April 2025 Considerations for Cyber Risk Management 28 CSF Element CSF Element Description Priority Recommendations, Considerations, Notes R2: Prioritize how quickly incident response should be performed for each incident based on its scope, likely impact, time- critical nature, and resource availability. R3: Select incident response strategies for active incidents by b""}]",,
EB-056,DoS,RATE_LIMIT,Throttle the suspicious flow profile to reduce service-impact risk while preserving visibility.,"[{""chunk_id"": ""RFC8576-0044"", ""source"": ""RFC8576.txt"", ""excerpt"": ""protocol cannot be made without tailor-made IoT implementations. 5.1.2. Denial-of-Service Resistance The tight memory and processing constraints of things naturally alleviate resource-exhaustion attacks. Especially in unattended T2T communication, such attacks are difficult to notice before the service becomes unavailable (for example, because of battery or memory exhaustion). As a DoS countermeasure, DTLS, IKEv2, HIP, and Diet HIP implement return routability checks based on a cookie mechanism to delay the establishment of state at the responding host until the address of the initiating host is verified. The effectiveness of these defense...""}, {""chunk_id"": ""ETSI.EN.303.645.V3.1.3-0035"", ""source"": ""ETSI.EN.303.645.V3.1.3.pdf"", ""excerpt"": ""...credential stuffing\"" or exhaust an entire key-space. It is important that these types of attacks are detected by the consumer IoT device and defended against, whilst guarding against a related threat of \""resource exhaustion\"" and denial of service attacks. 5.2 Implement a means to manage reports of vulnerabilities Manufacturers that provide IoT products have a duty of care to consumers and third parties who can be harmed by their failure to have a CVD programme in place. Additionally, companies that share this information through industry bodies can assist others who can be suffering from the same problem. Disclosures can comprise differ...""}]",,
EB-057,DoS,INCREASE_LOGGING,Collect more telemetry to validate whether the pattern is sustained DoS activity and to support operator review.,"[{""chunk_id"": ""NIST.SP.800-61r3-0065"", ""source"": ""NIST.SP.800-61r3.pdf"", ""excerpt"": ""ed. R2: Take the possible operational disruption of incident recovery activities into account to determine when recovery should be initiated. RS.AN (Incident Analysis) Investigations are conducted to ensure effective response and support forensics and recovery activities High N1: The Incident Analysis Category focuses on investigating, determining, and documenting what has happened during an incident, as well as how and why it happened. RS.AN-03 Analysis is performed to establish what has taken place during an incident and the root cause of the incident High R1: Determine the sequence of events that have occurred during the incident and wh...""}, {""chunk_id"": ""RFC8576-0044"", ""source"": ""RFC8576.txt"", ""excerpt"": ""protocol cannot be made without tailor-made IoT implementations. 5.1.2. Denial-of-Service Resistance The tight memory and processing constraints of things naturally alleviate resource-exhaustion attacks. Especially in unattended T2T communication, such attacks are difficult to notice before the service becomes unavailable (for example, because of battery or memory exhaustion). As a DoS countermeasure, DTLS, IKEv2, HIP, and Diet HIP implement return routability checks based on a cookie mechanism to delay the establishment of state at the responding host until the address of the initiating host is verified. The effectiveness of these defense...""}]",,
EB-058,DoS,NOTIFY_OPERATOR,Escalate because the detector confidence is high and the gateway cannot identify a specific device from the CSV features.,"[{""chunk_id"": ""NIST.SP.800-61r3-0069"", ""source"": ""NIST.SP.800-61r3.pdf"", ""excerpt"": ""n place in advance to coordinate with affected parties about incidents when needed. RS.CO-02 Internal and external stakeholders are notified of incidents High R1: When an incident is analyzed and prioritized, the incident response team should coordinate with the appropriate individuals inside and outside of the organization so that all who need to be involved will play their roles. R2: Follow established procedures concerning incident coordination that include what must be reported to whom and at what times (e.g., initial notification, regular status updates). R3: Perform notifications in compliance with the current incident notification- ...""}, {""chunk_id"": ""NIST.SP.800-61r3-0063"", ""source"": ""NIST.SP.800-61r3.pdf"", ""excerpt"": ""...ion. RS.MA-03 Incidents are categorized and prioritized High R1: Perform a more detailed review of incidents to help categorize them by incident type (e.g., data breach, ransomware, account takeover, denial of service). NIST SP 800-61r3 Incident Response Recommendations and April 2025 Considerations for Cyber Risk Management 28 CSF Element CSF Element Description Priority Recommendations, Considerations, Notes R2: Prioritize how quickly incident response should be performed for each incident based on its scope, likely impact, time- critical nature, and resource availability. R3: Select incident response strategies for active incidents by b""}]",,
EB-059,Spoofing,RESTRICT_EGRESS,Applied the predefined bounded policy default.,"[{""chunk_id"": ""NIST.IR.8259A-0018"", ""source"": ""NIST.IR.8259A.pdf"", ""excerpt"": ""...ble any local and network interfaces that are not necessary for the core functionality of the device 2. The ability to logically restrict access to each network interface to only authorized entities (e.g., device authentication, user authentication) 3. Configuration settings for use with the Device Configuration capability including, but not limited to, the ability to enable, disable, and adjust thresholds for any ability the device might have to lock or disable an account or to delay additional authentication attempts after too many failed authentication attempts \u2022 This capability supports vulnerability management, access management, d...""}, {""chunk_id"": ""RFC8520-0059"", ""source"": ""RFC8520.txt"", ""excerpt"": ""ted should be allowed broad or limited access. Furthermore, as mentioned in the introduction, a deployment may choose to ignore a MUD policy in its entirety and simply take into account the MUD URL as a classifier to be used as part of a local policy decision. Finally, please see directly below information regarding device lifetimes and use of domain names. 16. Security Considerations Based on how a MUD URL is emitted, a Thing may be able to lie about what it is, thus gaining additional network access. This can happen in a number of ways when a device emits a MUD URL using DHCP or LLDP, such as being inappropriately admitted to a class suc...""}]",,
EB-060,Spoofing,CAPTURE_TRAFFIC,Applied the predefined bounded policy default.,"[{""chunk_id"": ""NIST.SP.800-61r3-0067"", ""source"": ""NIST.SP.800-61r3.pdf"", ""excerpt"": ""sing chain-of-custody procedures might not be performed for every incident that occurs (e.g., most malware incidents will not result in prosecution). However, collected incident data is still considered evidence, which is defined as \u201cgrounds for belief or disbelief; data on which to base proof or to establish truth or falsehood\u201d [SP800-160v1]. R1: Collect and retain evidence from an incident in accordance with the organization\u2019s evidence preservation procedures and data retention policies, and consider factors such as the possibility of prosecution, and the cost of retaining the data and the hardware and software needed to access the data ...""}, {""chunk_id"": ""NIST.SP.800-61r3-0065"", ""source"": ""NIST.SP.800-61r3.pdf"", ""excerpt"": ""ed. R2: Take the possible operational disruption of incident recovery activities into account to determine when recovery should be initiated. RS.AN (Incident Analysis) Investigations are conducted to ensure effective response and support forensics and recovery activities High N1: The Incident Analysis Category focuses on investigating, determining, and documenting what has happened during an incident, as well as how and why it happened. RS.AN-03 Analysis is performed to establish what has taken place during an incident and the root cause of the incident High R1: Determine the sequence of events that have occurred during the incident and wh...""}]",,
EB-061,Spoofing,NOTIFY_OPERATOR,Applied the predefined bounded policy default.,"[{""chunk_id"": ""NIST.SP.800-61r3-0069"", ""source"": ""NIST.SP.800-61r3.pdf"", ""excerpt"": ""n place in advance to coordinate with affected parties about incidents when needed. RS.CO-02 Internal and external stakeholders are notified of incidents High R1: When an incident is analyzed and prioritized, the incident response team should coordinate with the appropriate individuals inside and outside of the organization so that all who need to be involved will play their roles. R2: Follow established procedures concerning incident coordination that include what must be reported to whom and at what times (e.g., initial notification, regular status updates). R3: Perform notifications in compliance with the current incident notification- ...""}, {""chunk_id"": ""NIST.SP.800-61r3-0068"", ""source"": ""NIST.SP.800-61r3.pdf"", ""excerpt"": ""performing it in a superficial way may cause underestimation of the incident\u2019s magnitude, thus allowing the incident to continue indefinitely on other targets without the organization\u2019s knowledge or monitoring. RS.CO (Incident Response Reporting and Communication) Response activities are coordinated with internal and external stakeholders, as required by laws, regulations, or policies High N1: Incident response reporting and communication activities tend to fall into four categories. Incident coordination involves communicating current and planned incident response activities for a particular incident among the internal and external partie...""}]",,
EB-062,Spoofing,INCREASE_LOGGING,Collect additional evidence to confirm whether the traffic is spoofed and to preserve an audit trail.,"[{""chunk_id"": ""NIST.SP.800-61r3-0065"", ""source"": ""NIST.SP.800-61r3.pdf"", ""excerpt"": ""ed. R2: Take the possible operational disruption of incident recovery activities into account to determine when recovery should be initiated. RS.AN (Incident Analysis) Investigations are conducted to ensure effective response and support forensics and recovery activities High N1: The Incident Analysis Category focuses on investigating, determining, and documenting what has happened during an incident, as well as how and why it happened. RS.AN-03 Analysis is performed to establish what has taken place during an incident and the root cause of the incident High R1: Determine the sequence of events that have occurred during the incident and wh...""}, {""chunk_id"": ""NIST.SP.800-213A-0053"", ""source"": ""NIST.SP.800-213A.pdf"", ""excerpt"": ""...uirements that may be necessary: 1. Ability to access information about the IoT device's cybersecurity state and other necessary data. 2. Ability to preserve system state information. (EIM) Event Identification & Monitoring Description: Ability to provide event identification and monitoring capabilities and/or support event identification and monitoring tools interfacing with the device. Discussion: Monitoring for cybersecurity and other adverse events is a component of many organizations\u2019 control set to enable proactive assessment of cybersecurity posture. IoT devices may have to support this kind of monitoring, and the nature of the m...""}]",,
EB-063,Spoofing,CAPTURE_TRAFFIC,Preserve packet/flow samples for offline analysis because the current features are insufficient to validate identity or intent.,"[{""chunk_id"": ""NIST.SP.800-61r3-0067"", ""source"": ""NIST.SP.800-61r3.pdf"", ""excerpt"": ""sing chain-of-custody procedures might not be performed for every incident that occurs (e.g., most malware incidents will not result in prosecution). However, collected incident data is still considered evidence, which is defined as \u201cgrounds for belief or disbelief; data on which to base proof or to establish truth or falsehood\u201d [SP800-160v1]. R1: Collect and retain evidence from an incident in accordance with the organization\u2019s evidence preservation procedures and data retention policies, and consider factors such as the possibility of prosecution, and the cost of retaining the data and the hardware and software needed to access the data ...""}, {""chunk_id"": ""NIST.SP.800-61r3-0065"", ""source"": ""NIST.SP.800-61r3.pdf"", ""excerpt"": ""ed. R2: Take the possible operational disruption of incident recovery activities into account to determine when recovery should be initiated. RS.AN (Incident Analysis) Investigations are conducted to ensure effective response and support forensics and recovery activities High N1: The Incident Analysis Category focuses on investigating, determining, and documenting what has happened during an incident, as well as how and why it happened. RS.AN-03 Analysis is performed to establish what has taken place during an incident and the root cause of the incident High R1: Determine the sequence of events that have occurred during the incident and wh...""}]",,
EB-064,Spoofing,NOTIFY_OPERATOR,Human review is appropriate given the high-confidence alert and the inability to tie the flow to a specific device.,"[{""chunk_id"": ""NIST.SP.800-61r3-0069"", ""source"": ""NIST.SP.800-61r3.pdf"", ""excerpt"": ""n place in advance to coordinate with affected parties about incidents when needed. RS.CO-02 Internal and external stakeholders are notified of incidents High R1: When an incident is analyzed and prioritized, the incident response team should coordinate with the appropriate individuals inside and outside of the organization so that all who need to be involved will play their roles. R2: Follow established procedures concerning incident coordination that include what must be reported to whom and at what times (e.g., initial notification, regular status updates). R3: Perform notifications in compliance with the current incident notification- ...""}, {""chunk_id"": ""NIST.SP.800-61r3-0068"", ""source"": ""NIST.SP.800-61r3.pdf"", ""excerpt"": ""performing it in a superficial way may cause underestimation of the incident\u2019s magnitude, thus allowing the incident to continue indefinitely on other targets without the organization\u2019s knowledge or monitoring. RS.CO (Incident Response Reporting and Communication) Response activities are coordinated with internal and external stakeholders, as required by laws, regulations, or policies High N1: Incident response reporting and communication activities tend to fall into four categories. Incident coordination involves communicating current and planned incident response activities for a particular incident among the internal and external partie...""}]",,
EB-065,DoS,INCREASE_LOGGING,Capture more detail to confirm whether the bursty high-rate pattern is sustained and to support later containment decisions.,"[{""chunk_id"": ""NIST.SP.800-61r3-0065"", ""source"": ""NIST.SP.800-61r3.pdf"", ""excerpt"": ""ed. R2: Take the possible operational disruption of incident recovery activities into account to determine when recovery should be initiated. RS.AN (Incident Analysis) Investigations are conducted to ensure effective response and support forensics and recovery activities High N1: The Incident Analysis Category focuses on investigating, determining, and documenting what has happened during an incident, as well as how and why it happened. RS.AN-03 Analysis is performed to establish what has taken place during an incident and the root cause of the incident High R1: Determine the sequence of events that have occurred during the incident and wh...""}, {""chunk_id"": ""RFC8576-0044"", ""source"": ""RFC8576.txt"", ""excerpt"": ""protocol cannot be made without tailor-made IoT implementations. 5.1.2. Denial-of-Service Resistance The tight memory and processing constraints of things naturally alleviate resource-exhaustion attacks. Especially in unattended T2T communication, such attacks are difficult to notice before the service becomes unavailable (for example, because of battery or memory exhaustion). As a DoS countermeasure, DTLS, IKEv2, HIP, and Diet HIP implement return routability checks based on a cookie mechanism to delay the establishment of state at the responding host until the address of the initiating host is verified. The effectiveness of these defense...""}]",,
EB-066,DoS,CAPTURE_TRAFFIC,"Collect packet evidence for offline validation of DoS characteristics and to distinguish scanning, flooding, or malformed-traffic patterns.","[{""chunk_id"": ""NIST.SP.800-61r3-0067"", ""source"": ""NIST.SP.800-61r3.pdf"", ""excerpt"": ""sing chain-of-custody procedures might not be performed for every incident that occurs (e.g., most malware incidents will not result in prosecution). However, collected incident data is still considered evidence, which is defined as \u201cgrounds for belief or disbelief; data on which to base proof or to establish truth or falsehood\u201d [SP800-160v1]. R1: Collect and retain evidence from an incident in accordance with the organization\u2019s evidence preservation procedures and data retention policies, and consider factors such as the possibility of prosecution, and the cost of retaining the data and the hardware and software needed to access the data ...""}, {""chunk_id"": ""NIST.SP.800-61r3-0065"", ""source"": ""NIST.SP.800-61r3.pdf"", ""excerpt"": ""ed. R2: Take the possible operational disruption of incident recovery activities into account to determine when recovery should be initiated. RS.AN (Incident Analysis) Investigations are conducted to ensure effective response and support forensics and recovery activities High N1: The Incident Analysis Category focuses on investigating, determining, and documenting what has happened during an incident, as well as how and why it happened. RS.AN-03 Analysis is performed to establish what has taken place during an incident and the root cause of the incident High R1: Determine the sequence of events that have occurred during the incident and wh...""}]",,
EB-067,DoS,NOTIFY_OPERATOR,High-confidence alert with no validated device identity warrants human review before stronger containment is applied.,"[{""chunk_id"": ""NIST.SP.800-61r3-0069"", ""source"": ""NIST.SP.800-61r3.pdf"", ""excerpt"": ""n place in advance to coordinate with affected parties about incidents when needed. RS.CO-02 Internal and external stakeholders are notified of incidents High R1: When an incident is analyzed and prioritized, the incident response team should coordinate with the appropriate individuals inside and outside of the organization so that all who need to be involved will play their roles. R2: Follow established procedures concerning incident coordination that include what must be reported to whom and at what times (e.g., initial notification, regular status updates). R3: Perform notifications in compliance with the current incident notification- ...""}, {""chunk_id"": ""NIST.SP.800-61r3-0063"", ""source"": ""NIST.SP.800-61r3.pdf"", ""excerpt"": ""...ion. RS.MA-03 Incidents are categorized and prioritized High R1: Perform a more detailed review of incidents to help categorize them by incident type (e.g., data breach, ransomware, account takeover, denial of service). NIST SP 800-61r3 Incident Response Recommendations and April 2025 Considerations for Cyber Risk Management 28 CSF Element CSF Element Description Priority Recommendations, Considerations, Notes R2: Prioritize how quickly incident response should be performed for each incident based on its scope, likely impact, time- critical nature, and resource availability. R3: Select incident response strategies for active incidents by b""}]",,
EB-068,Web,CAPTURE_TRAFFIC,Collect additional evidence before a disruptive decision.,"[{""chunk_id"": ""ETSI.EN.303.645.V3.1.3-0078"", ""source"": ""ETSI.EN.303.645.V3.1.3.pdf"", ""excerpt"": ""...13 Validate input data Provision 5.13-1 Void. Provision 5.13-1A Data input at application layer to the device via user interfaces shall be validated by the device regarding unexpected data input to prevent system manipulations and failures. EXAMPLE 1: Manipulation of the integrated database via SQL injection over a user interface is mitigated via discarding invalid data input. Systems can be subverted by incorrectly formatted data or code transferred across different types of interface. Automated tools such as fuzzers can be used by attackers or testers to exploit potential gaps and weaknesses that emerge as a result of not validating d...""}, {""chunk_id"": ""ETSI.EN.303.645.V3.1.3-0079"", ""source"": ""ETSI.EN.303.645.V3.1.3.pdf"", ""excerpt"": ""...r \""escaped\"", preventing this code from being run. Provision 5.13-1B Data input at application layer to the device via network interfaces shall be validated by the device regarding unexpected data input to prevent system manipulations and failures. NOTE: This includes network accessible APIs without prior authentication and network accessible APIs for authentication mechanisms. EXAMPLE 3: Out of range data is received by a temperature sensor. Rather than trying to process this input, the consumer IoT device identifies that the data are outside of the possible bounds, discards the data and captures the event as telemetry data. ETSI ETSI E...""}]",,
EB-069,Web,NOTIFY_OPERATOR,Detector confidence is below the validated threshold.,"[{""chunk_id"": ""ETSI.EN.303.645.V3.1.3-0078"", ""source"": ""ETSI.EN.303.645.V3.1.3.pdf"", ""excerpt"": ""...formation (i.e. terms of service, features, guidelines, instructions and notifications, etc.), in simple language and timely manner. 5.13 Validate input data Provision 5.13-1 Void. Provision 5.13-1A Data input at application layer to the device via user interfaces shall be validated by the device regarding unexpected data input to prevent system manipulations and failures. EXAMPLE 1: Manipulation of the integrated database via SQL injection over a user interface is mitigated via discarding invalid data input. Systems can be subverted by incorrectly formatted data or code transferred across different types of interface. Automated tools s...""}, {""chunk_id"": ""ETSI.EN.303.645.V3.1.3-0079"", ""source"": ""ETSI.EN.303.645.V3.1.3.pdf"", ""excerpt"": ""xploit potential gaps and weaknesses that emerge as a result of not validating data. EXAMPLE 2: The consumer IoT device receives data that is not of the expected type, for example executable code rather than user inputted text. The software on the consumer IoT device has been written so that the input is parameterized or \""escaped\"", preventing this code from being run. Provision 5.13-1B Data input at application layer to the device via network interfaces shall be validated by the device regarding unexpected data input to prevent system manipulations and failures. NOTE: This includes network accessible APIs without prior authentication and n...""}]",,
EB-070,Recon,CAPTURE_TRAFFIC,Preserve packet evidence to validate whether the traffic is scan-like or part of an expected service pattern.,"[{""chunk_id"": ""NIST.SP.800-61r3-0055"", ""source"": ""NIST.SP.800-61r3.pdf"", ""excerpt"": ""The Detect Function encompasses all of the monitoring and analysis activities performed to find and characterize potentially adverse events and, in turn, find cybersecurity incidents. DE.CM (Continuous Monitoring) Assets are monitored to find anomalies, indicators of compromise, and other potentially adverse events High R1: Continuous monitoring for unauthorized activity, deviations from expected activity, and changes in security posture should involve the following types of assets at all times: networks and network services; computing hardware and software, runtime environments, and their data; the physical environment; personnel activity...""}, {""chunk_id"": ""NIST.SP.800-61r3-0067"", ""source"": ""NIST.SP.800-61r3.pdf"", ""excerpt"": ""sing chain-of-custody procedures might not be performed for every incident that occurs (e.g., most malware incidents will not result in prosecution). However, collected incident data is still considered evidence, which is defined as \u201cgrounds for belief or disbelief; data on which to base proof or to establish truth or falsehood\u201d [SP800-160v1]. R1: Collect and retain evidence from an incident in accordance with the organization\u2019s evidence preservation procedures and data retention policies, and consider factors such as the possibility of prosecution, and the cost of retaining the data and the hardware and software needed to access the data ...""}]",,
EB-071,Recon,INCREASE_LOGGING,Increase telemetry to support incident validation and correlation for anomalous connection attempts.,"[{""chunk_id"": ""NIST.SP.800-61r3-0055"", ""source"": ""NIST.SP.800-61r3.pdf"", ""excerpt"": ""The Detect Function encompasses all of the monitoring and analysis activities performed to find and characterize potentially adverse events and, in turn, find cybersecurity incidents. DE.CM (Continuous Monitoring) Assets are monitored to find anomalies, indicators of compromise, and other potentially adverse events High R1: Continuous monitoring for unauthorized activity, deviations from expected activity, and changes in security posture should involve the following types of assets at all times: networks and network services; computing hardware and software, runtime environments, and their data; the physical environment; personnel activity...""}, {""chunk_id"": ""NIST.SP.800-213A-0053"", ""source"": ""NIST.SP.800-213A.pdf"", ""excerpt"": ""...uirements that may be necessary: 1. Ability to access information about the IoT device's cybersecurity state and other necessary data. 2. Ability to preserve system state information. (EIM) Event Identification & Monitoring Description: Ability to provide event identification and monitoring capabilities and/or support event identification and monitoring tools interfacing with the device. Discussion: Monitoring for cybersecurity and other adverse events is a component of many organizations\u2019 control set to enable proactive assessment of cybersecurity posture. IoT devices may have to support this kind of monitoring, and the nature of the m...""}]",,
EB-072,Recon,NOTIFY_OPERATOR,High-confidence recon alert without device identity warrants human review and containment decisioning.,"[{""chunk_id"": ""NIST.SP.800-61r3-0055"", ""source"": ""NIST.SP.800-61r3.pdf"", ""excerpt"": ""... and, in turn, find cybersecurity incidents. DE.CM (Continuous Monitoring) Assets are monitored to find anomalies, indicators of compromise, and other potentially adverse events High R1: Continuous monitoring for unauthorized activity, deviations from expected activity, and changes in security posture should involve the following types of assets at all times: networks and network services; computing hardware and software, runtime environments, and their data; the physical environment; personnel activity and technology usage; and external service provider activities. C1: Consider using cyber threat information with continuous monitoring ...""}, {""chunk_id"": ""NIST.SP.800-61r3-0068"", ""source"": ""NIST.SP.800-61r3.pdf"", ""excerpt"": ""performing it in a superficial way may cause underestimation of the incident\u2019s magnitude, thus allowing the incident to continue indefinitely on other targets without the organization\u2019s knowledge or monitoring. RS.CO (Incident Response Reporting and Communication) Response activities are coordinated with internal and external stakeholders, as required by laws, regulations, or policies High N1: Incident response reporting and communication activities tend to fall into four categories. Incident coordination involves communicating current and planned incident response activities for a particular incident among the internal and external partie...""}]",,
